filename,source,photo_id,city,state,lat,lon,url,title,photographer,downloaded_at,size,hash
wikimedia_Uruapan_Michoacán_0_1764047266.jpg,wikimedia,,Uruapan,Michoacán,19.413611,-102.062778,https://upload.wikimedia.org/wikipedia/commons/d/d2/Aeropuerto_Internacional_De_Uruapan.jpg,File:Aeropuerto Internacional De Uruapan.jpg,,2025-11-25T00:07:47.320054,72187,73c6992f46d805e6726dd7c10c297f40
wikimedia_Uruapan_Michoacán_1_1764047267.jpg,wikimedia,,Uruapan,Michoacán,19.413611,-102.062778,https://upload.wikimedia.org/wikipedia/commons/7/72/Boy_at_Parque_Nacional_Barranca_del_Cupatitzio_-_Uruapan_-_Michoacan_-_Mexico_%2820556486846%29.jpg,File:Boy at Parque Nacional Barranca del Cupatitzio - Uruapan - Michoacan - Mexico (20556486846).jpg,,2025-11-25T00:07:48.709351,3054868,e25e7bb05c26cfc6f04d2bcb872b1d14
wikimedia_Uruapan_Michoacán_2_1764047269.jpg,wikimedia,,Uruapan,Michoacán,19.413611,-102.062778,https://upload.wikimedia.org/wikipedia/commons/3/36/CENTRO_HIST%C3%93RICO_DE_LA_CIUDAD_DE_URUAPAN.jpg,File:CENTRO HISTÓRICO DE LA CIUDAD DE URUAPAN.jpg,,2025-11-25T00:07:50.037469,2266845,dcce4db4a0e14d0ce6bfc7ebe631257e
wikimedia_Uruapan_Michoacán_3_1764047270.jpg,wikimedia,,Uruapan,Michoacán,19.413611,-102.062778,https://upload.wikimedia.org/wikipedia/commons/7/72/Colonia%2C_Uruapan%2C_Mich.%2C_Mexico_-_panoramio.jpg,"File:Colonia, Uruapan, Mich., Mexico - panoramio.jpg",,2025-11-25T00:07:51.485461,3767759,9e6565e8756caff5ba98e60c8f979fb5
wikimedia_Uruapan_Michoacán_4_1764047271.jpg,wikimedia,,Uruapan,Michoacán,19.413611,-102.062778,https://upload.wikimedia.org/wikipedia/commons/b/be/Escudo_del_municipio_de_Uruapan.svg,File:Escudo del municipio de Uruapan.svg,,2025-11-25T00:07:52.554439,583676,1d881fbc4a612fab6302763897923dd2
wikimedia_Uruapan_Michoacán_5_1764047273.jpg,wikimedia,,Uruapan,Michoacán,19.413611,-102.062778,https://upload.wikimedia.org/wikipedia/commons/d/d2/Madre_Latina_-_Mural_on_School_Facade_-_Uruapan_-_Michoacan_-_Mexico_%2819960081294%29.jpg,File:Madre Latina - Mural on School Facade - Uruapan - Michoacan - Mexico (19960081294).jpg,,2025-11-25T00:07:54.085316,3503664,d060ae01088eef234034bece873f0c9b
wikimedia_Uruapan_Michoacán_6_1764047274.jpg,wikimedia,,Uruapan,Michoacán,19.413611,-102.062778,https://upload.wikimedia.org/wikipedia/commons/c/c8/Mexico_Michoacan_Uruapan_location_map.svg,File:Mexico Michoacan Uruapan location map.svg,,2025-11-25T00:07:55.219893,1320456,b0e53fac69f288ea21a3eb80decf987f
wikimedia_Uruapan_Michoacán_7_1764047275.jpg,wikimedia,,Uruapan,Michoacán,19.413611,-102.062778,https://upload.wikimedia.org/wikipedia/commons/a/ac/National_Museum_of_Ethnology%2C_Osaka_-_Mask_of_a_devil_shepherd_-_Uruapan_in_Mexico_-_Collected_in_1987.jpg,"File:National Museum of Ethnology, Osaka - Mask of a devil shepherd - Uruapan in Mexico - Collected in 1987.jpg",,2025-11-25T00:07:56.485101,1434263,86a08d66487130eccd333047ccec2ee5
wikimedia_Uruapan_Michoacán_8_1764047276.jpg,wikimedia,,Uruapan,Michoacán,19.413611,-102.062778,https://upload.wikimedia.org/wikipedia/commons/a/a9/Palm-Tree-Uruapan-1.jpg,File:Palm-Tree-Uruapan-1.jpg,,2025-11-25T00:07:57.669499,852826,02847779545296d0d67bfb2877575a90
wikimedia_Uruapan_Michoacán_9_1764047278.jpg,wikimedia,,Uruapan,Michoacán,19.413611,-102.062778,https://upload.wikimedia.org/wikipedia/commons/2/22/Palm-Tree-Uruapan-2.jpg,File:Palm-Tree-Uruapan-2.jpg,,2025-11-25T00:07:58.806771,535108,4e22ca6adc9264e13a75a1acf581949c
wikimedia_Uruapan_Michoacán_10_1764047279.jpg,wikimedia,,Uruapan,Michoacán,19.413611,-102.062778,https://upload.wikimedia.org/wikipedia/commons/1/16/Plaza_Scene_with_Pigeons_-_Uruapan_-_Michoacan_-_Mexico_%2820394486848%29.jpg,File:Plaza Scene with Pigeons - Uruapan - Michoacan - Mexico (20394486848).jpg,,2025-11-25T00:08:00.311987,4372849,83fb6ddd8f87a10798954858067eb1c4
wikimedia_Uruapan_Michoacán_11_1764047280.jpg,wikimedia,,Uruapan,Michoacán,19.413611,-102.062778,https://upload.wikimedia.org/wikipedia/commons/a/ab/Street_Performer_with_Mask_-_Uruapan_-_Michoacan_-_Mexico_%2820582411915%29.jpg,File:Street Performer with Mask - Uruapan - Michoacan - Mexico (20582411915).jpg,,2025-11-25T00:08:01.769433,3657548,4529e5faf21db327e8b7a337d4578999
wikimedia_Uruapan_Michoacán_12_1764047282.jpg,wikimedia,,Uruapan,Michoacán,19.413611,-102.062778,https://upload.wikimedia.org/wikipedia/commons/5/5b/Street_Scene_-_Uruapan_-_Michoacan_-_Mexico_-_02_%2820582368845%29.jpg,File:Street Scene - Uruapan - Michoacan - Mexico - 02 (20582368845).jpg,,2025-11-25T00:08:03.286192,4857897,71e9022887da79da5319c4c8560cdd6b
wikimedia_Uruapan_Michoacán_13_1764047283.jpg,wikimedia,,Uruapan,Michoacán,19.413611,-102.062778,https://upload.wikimedia.org/wikipedia/commons/5/5f/Uruapan_1930.webp,File:Uruapan 1930.webp,,2025-11-25T00:08:04.461410,175158,1e119781dc1ef233ece167bd19f7e91d
wikimedia_Uruapan_Michoacán_14_1764047284.jpg,wikimedia,,Uruapan,Michoacán,19.413611,-102.062778,https://upload.wikimedia.org/wikipedia/commons/6/68/Uruapan_Michoac%C3%A1n..JPG,File:Uruapan Michoacán..JPG,,2025-11-25T00:08:06.341277,8652158,33c7f7e2c838cc258500ddaa59b5109e
wikimedia_Zamora_Michoacán_0_1764047289.jpg,wikimedia,,Zamora,Michoacán,19.984167,-102.283333,https://upload.wikimedia.org/wikipedia/commons/7/71/Alfonso_Zamora_%28cropped%29.jpg,File:Alfonso Zamora (cropped).jpg,,2025-11-25T00:08:09.843724,471507,07f1a05d05cb0d6634d478ea936e6929
wikimedia_Zamora_Michoacán_2_1764047293.jpg,wikimedia,,Zamora,Michoacán,19.984167,-102.283333,https://upload.wikimedia.org/wikipedia/commons/2/2f/Catedral_de_Zamora%2C_Mexico.jpg,"File:Catedral de Zamora, Mexico.jpg",,2025-11-25T00:08:13.535475,64340,bf966e95ed6b9ae32329c3bcf9e6970d
wikimedia_Zamora_Michoacán_3_1764047294.jpg,wikimedia,,Zamora,Michoacán,19.984167,-102.283333,https://upload.wikimedia.org/wikipedia/commons/6/63/Emilio_Lopez_Zamora_dam_in_2020.jpg,File:Emilio Lopez Zamora dam in 2020.jpg,,2025-11-25T00:08:15.040731,3291863,40fcf7fd9c2b89f621f9c7c7dd46c95b
wikimedia_Zamora_Michoacán_4_1764047295.jpg,wikimedia,,Zamora,Michoacán,19.984167,-102.283333,https://upload.wikimedia.org/wikipedia/commons/9/93/Escudo_del_municipio_de_Zamora.png,File:Escudo del municipio de Zamora.png,,2025-11-25T00:08:16.138742,272284,b2c1ad45132c755d26e3bef708f28719
wikimedia_Zamora_Michoacán_5_1764047296.jpg,wikimedia,,Zamora,Michoacán,19.984167,-102.283333,https://upload.wikimedia.org/wikipedia/commons/2/22/Escudo_del_municipio_de_Zamora.svg,File:Escudo del municipio de Zamora.svg,,2025-11-25T00:08:17.076154,91096,50c8cc828c488a9975188115954253c2
wikimedia_Zamora_Michoacán_6_1764047297.jpg,wikimedia,,Zamora,Michoacán,19.984167,-102.283333,https://upload.wikimedia.org/wikipedia/commons/6/6c/H%C3%A9ctor_Zamora.jpg,File:Héctor Zamora.jpg,,2025-11-25T00:08:18.237508,503608,72a7cabaaf7b7a0b73653afeb48c61ac
wikimedia_Zamora_Michoacán_7_1764047298.jpg,wikimedia,,Zamora,Michoacán,19.984167,-102.283333,https://upload.wikimedia.org/wikipedia/commons/6/64/Mexico_Michoacan_Gabriel_Zamora_location_map.svg,File:Mexico Michoacan Gabriel Zamora location map.svg,,2025-11-25T00:08:19.565732,1320456,cf3ee10101231029f112982479ca7f55
wikimedia_Zamora_Michoacán_8_1764047300.jpg,wikimedia,,Zamora,Michoacán,19.984167,-102.283333,https://upload.wikimedia.org/wikipedia/commons/9/95/Mexico_Michoacan_Zamora_location_map.svg,File:Mexico Michoacan Zamora location map.svg,,2025-11-25T00:08:20.708784,1320396,edf43bbd9c225bf6052f72ed881d47d2
wikimedia_Zamora_Michoacán_9_1764047301.jpg,wikimedia,,Zamora,Michoacán,19.984167,-102.283333,https://upload.wikimedia.org/wikipedia/commons/1/14/Mexico_Veracruz_Gutierrez_Zamora_location_map.svg,File:Mexico Veracruz Gutierrez Zamora location map.svg,,2025-11-25T00:08:22.009456,2538525,ebfff11896c005db60e21f6b5fb8a6f1
wikimedia_Zamora_Michoacán_10_1764047302.jpg,wikimedia,,Zamora,Michoacán,19.984167,-102.283333,https://upload.wikimedia.org/wikipedia/commons/2/2f/Picture_of_Emiliano_Zapata_%2827_May_1915%29_by_H._J._Gutierrez%2C_autographed_for_Gen._Miguel_G._Zamora_-_Museo_Soumaya_-_Mexico_2024.jpg,"File:Picture of Emiliano Zapata (27 May 1915) by H. J. Gutierrez, autographed for Gen. Miguel G. Zamora - Museo Soumaya - Mexico 2024.jpg",,2025-11-25T00:08:23.754700,7114179,9dd7aaa8f4f1bca15e8be907b7979e19
wikimedia_Zamora_Michoacán_11_1764047304.jpg,wikimedia,,Zamora,Michoacán,19.984167,-102.283333,https://upload.wikimedia.org/wikipedia/commons/4/4a/Relieve_de_Manuel_Guti%C3%A9rrez_Zamora.jpg,File:Relieve de Manuel Gutiérrez Zamora.jpg,,2025-11-25T00:08:25.076785,1104804,10e327503525c9fc5ad8830fadbbae0a
wikimedia_Zamora_Michoacán_12_1764047305.jpg,wikimedia,,Zamora,Michoacán,19.984167,-102.283333,https://upload.wikimedia.org/wikipedia/commons/e/ee/Roman_Catholic_Diocese_of_Zamora_in_Mexico.jpg,File:Roman Catholic Diocese of Zamora in Mexico.jpg,,2025-11-25T00:08:26.177401,275387,8b8edb806c0bd0b4575b971773a7aa52
wikimedia_Zamora_Michoacán_13_1764047306.jpg,wikimedia,,Zamora,Michoacán,19.984167,-102.283333,https://upload.wikimedia.org/wikipedia/commons/5/5f/Vanessa_Zamora_en_Vive_Latino_2022.jpg,File:Vanessa Zamora en Vive Latino 2022.jpg,,2025-11-25T00:08:27.373162,939595,e2843cd28229feaa997f5945fe1eb04c
pexels_Zamora_Michoacán_0_1764047310.jpg,pexels,,Zamora,Michoacán,19.984167,-102.283333,https://images.pexels.com/photos/16234250/pexels-photo-16234250.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,Pexels 16234250,,2025-11-25T00:08:30.863699,335077,16fdac7565e13b606fd76b5427ef56a7
pexels_Zamora_Michoacán_4_1764047312.jpg,pexels,,Zamora,Michoacán,19.984167,-102.283333,https://images.pexels.com/photos/34908745/pexels-photo-34908745.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,Pexels 34908745,,2025-11-25T00:08:32.924511,297819,f1cbd2cced46091ad6bb9ff5ca6bc7f8
wikimedia_Tepatitlán de Morelos_Jalisco_0_1764047314.jpg,wikimedia,,Tepatitlán de Morelos,Jalisco,20.811111,-102.763611,https://upload.wikimedia.org/wikipedia/commons/5/59/909572c4d3_b.jpg,File:909572c4d3 b.jpg,,2025-11-25T00:08:34.775573,590873,710844a2898b3b95c8496b4fb3d3ca5c
wikimedia_Tepatitlán de Morelos_Jalisco_1_1764047315.jpg,wikimedia,,Tepatitlán de Morelos,Jalisco,20.811111,-102.763611,https://upload.wikimedia.org/wikipedia/commons/7/76/Agave%2C_Capilla_de_Guadalupe_Jalisco.JPG,"File:Agave, Capilla de Guadalupe Jalisco.JPG",,2025-11-25T00:08:36.202922,3794267,35c23226d24a8f1b3534d6aa7628ab3e
wikimedia_Tepatitlán de Morelos_Jalisco_3_1764047317.jpg,wikimedia,,Tepatitlán de Morelos,Jalisco,20.811111,-102.763611,https://upload.wikimedia.org/wikipedia/commons/e/e6/Museo_de_Tepatitlan_arqueologia.jpg,File:Museo de Tepatitlan arqueologia.jpg,,2025-11-25T00:08:38.345797,1258728,4badd63c01d5c2bcf3d43dafbe98b253
wikimedia_Tepatitlán de Morelos_Jalisco_5_1764047319.jpg,wikimedia,,Tepatitlán de Morelos,Jalisco,20.811111,-102.763611,https://upload.wikimedia.org/wikipedia/commons/d/d3/Parroquia_de_San_Francisco_de_As%C3%ADs%2C_Tepatitl%C3%A1n_de_Morelos.jpg,"File:Parroquia de San Francisco de Asís, Tepatitlán de Morelos.jpg",,2025-11-25T00:08:40.526395,1425944,5aac10817a22445149261b9cd4086ccc
wikimedia_Tepatitlán de Morelos_Jalisco_7_1764047321.jpg,wikimedia,,Tepatitlán de Morelos,Jalisco,20.811111,-102.763611,https://upload.wikimedia.org/wikipedia/commons/b/b6/TEPATITLAN_JALISCO.jpg,File:TEPATITLAN JALISCO.jpg,,2025-11-25T00:08:42.467157,125240,a838ce62fc659bc973d7c53394e01e4f
wikimedia_Tepatitlán de Morelos_Jalisco_8_1764047322.jpg,wikimedia,,Tepatitlán de Morelos,Jalisco,20.811111,-102.763611,https://upload.wikimedia.org/wikipedia/commons/a/a3/Tepa_campeon.jpg,File:Tepa campeon.jpg,,2025-11-25T00:08:43.507558,155701,07d0a0d3d1d29be5bde033e92c45093d
wikimedia_Tepatitlán de Morelos_Jalisco_9_1764047324.jpg,wikimedia,,Tepatitlán de Morelos,Jalisco,20.811111,-102.763611,https://upload.wikimedia.org/wikipedia/commons/9/95/Tepatitl%C3%A1n_banner.jpg,File:Tepatitlán banner.jpg,,2025-11-25T00:08:44.757030,1517396,fc40f9f0180aa55dcf0268571114d472
wikimedia_Tepatitlán de Morelos_Jalisco_10_1764047325.jpg,wikimedia,,Tepatitlán de Morelos,Jalisco,20.811111,-102.763611,https://upload.wikimedia.org/wikipedia/commons/8/83/X_La_Ci%C3%A9nega_0312_001_%2817086478387%29.jpg,File:X La Ciénega 0312 001 (17086478387).jpg,,2025-11-25T00:08:45.758673,102832,7a2a9687316ab568dc219c46d0ad1068
wikimedia_Tepatitlán de Morelos_Jalisco_11_1764047326.jpg,wikimedia,,Tepatitlán de Morelos,Jalisco,20.811111,-102.763611,https://upload.wikimedia.org/wikipedia/commons/5/59/X_La_Ci%C3%A9nega_0312_007_%2817293923315%29.jpg,File:X La Ciénega 0312 007 (17293923315).jpg,,2025-11-25T00:08:46.777885,122224,328834689cc4b06299d57cbc41948a15
wikimedia_Tepatitlán de Morelos_Jalisco_12_1764047327.jpg,wikimedia,,Tepatitlán de Morelos,Jalisco,20.811111,-102.763611,https://upload.wikimedia.org/wikipedia/commons/2/26/X_La_Ci%C3%A9nega_0312_011_%2816673675693%29.jpg,File:X La Ciénega 0312 011 (16673675693).jpg,,2025-11-25T00:08:47.818919,86557,3401e2df828de1e417f343fa8d151df7
wikimedia_Tepatitlán de Morelos_Jalisco_13_1764047328.jpg,wikimedia,,Tepatitlán de Morelos,Jalisco,20.811111,-102.763611,https://upload.wikimedia.org/wikipedia/commons/6/68/X_La_Ci%C3%A9nega_0312_012_%2817267912446%29.jpg,File:X La Ciénega 0312 012 (17267912446).jpg,,2025-11-25T00:08:48.930885,85267,1652800d44ad3f2b9bea2c1783222b94
wikimedia_Tepatitlán de Morelos_Jalisco_14_1764047329.jpg,wikimedia,,Tepatitlán de Morelos,Jalisco,20.811111,-102.763611,https://upload.wikimedia.org/wikipedia/commons/5/5f/ZMTM.png,File:ZMTM.png,,2025-11-25T00:08:50.174519,1630272,92e0b55908c827d419e74ef43fcd8b3b
pexels_Tepatitlán de Morelos_Jalisco_0_1764047333.jpg,pexels,,Tepatitlán de Morelos,Jalisco,20.811111,-102.763611,https://images.pexels.com/photos/10039938/pexels-photo-10039938.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,Pexels 10039938,,2025-11-25T00:08:53.638258,404701,3d3b6c5d8eb7e844c04ea3e0a96a0609
pexels_Tepatitlán de Morelos_Jalisco_1_1764047334.jpg,pexels,,Tepatitlán de Morelos,Jalisco,20.811111,-102.763611,https://images.pexels.com/photos/16549830/pexels-photo-16549830.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,Pexels 16549830,,2025-11-25T00:08:54.508883,190909,6e25b544786c2eddcdf6f83212527ed9
pexels_Tepatitlán de Morelos_Jalisco_2_1764047335.jpg,pexels,,Tepatitlán de Morelos,Jalisco,20.811111,-102.763611,https://images.pexels.com/photos/13447535/pexels-photo-13447535.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,Pexels 13447535,,2025-11-25T00:08:55.404664,246129,171bc3924659c551103a09b9c6d2d647
wikimedia_Tehuacán_Puebla_0_1764047336.jpg,wikimedia,,Tehuacán,Puebla,18.462778,-97.393333,https://upload.wikimedia.org/wikipedia/commons/2/24/Catedral_de_Tehuac%C3%A1n_-_panoramio.jpg,File:Catedral de Tehuacán - panoramio.jpg,,2025-11-25T00:08:57.976526,8219422,c03a03835030a6bba60859e4df575d76
wikimedia_Tehuacán_Puebla_1_1764047338.jpg,wikimedia,,Tehuacán,Puebla,18.462778,-97.393333,https://upload.wikimedia.org/wikipedia/commons/f/f0/Catedral_de_tehuacan_puebla.JPG,File:Catedral de tehuacan puebla.JPG,,2025-11-25T00:08:59.610505,5678080,4d0380f9e61ede49d07e4a965935eea1
wikimedia_Tehuacán_Puebla_2_1764047340.jpg,wikimedia,,Tehuacán,Puebla,18.462778,-97.393333,https://upload.wikimedia.org/wikipedia/commons/7/73/Charles_Reid_Barnes_with_cactus_near_Tehuacan_1908.jpg,File:Charles Reid Barnes with cactus near Tehuacan 1908.jpg,,2025-11-25T00:09:00.562174,53193,fe0d024bc9bac00c73c20e9cec14bd52
wikimedia_Tehuacán_Puebla_3_1764047341.jpg,wikimedia,,Tehuacán,Puebla,18.462778,-97.393333,https://upload.wikimedia.org/wikipedia/commons/7/78/Escudo_de_la_Ciudad_de_Tehuac%C3%A1n_%281922%29.jpg,File:Escudo de la Ciudad de Tehuacán (1922).jpg,,2025-11-25T00:09:01.582892,138419,a891becb6971eda57624a542881754f5
wikimedia_Tehuacán_Puebla_4_1764047342.jpg,wikimedia,,Tehuacán,Puebla,18.462778,-97.393333,https://upload.wikimedia.org/wikipedia/commons/1/16/Escudo_prehisp%C3%A1nico_de_Tehuac%C3%A1n.jpg,File:Escudo prehispánico de Tehuacán.jpg,,2025-11-25T00:09:02.785137,711338,50c9a989a09899ac1d4fad633ecccb8c
wikimedia_Tehuacán_Puebla_5_1764047343.jpg,wikimedia,,Tehuacán,Puebla,18.462778,-97.393333,https://upload.wikimedia.org/wikipedia/commons/1/17/Fotograf%C3%ADa_de_Tehuac%C3%A1n_del_a%C3%B1o_1900.jpg,File:Fotografía de Tehuacán del año 1900.jpg,,2025-11-25T00:09:03.993342,684837,c0fffb79fd1df7101be47e939b52cc7e
wikimedia_Tehuacán_Puebla_6_1764047344.jpg,wikimedia,,Tehuacán,Puebla,18.462778,-97.393333,https://upload.wikimedia.org/wikipedia/commons/f/fa/Museo_de_la_Evoluci%C3%B3n%2C_Tehuac%C3%A1n._.jpg,"File:Museo de la Evolución, Tehuacán. .jpg",,2025-11-25T00:09:05.030462,118664,d4cb4502019cff8f134ef08d3409edaa
wikimedia_Tehuacán_Puebla_7_1764047345.jpg,wikimedia,,Tehuacán,Puebla,18.462778,-97.393333,https://upload.wikimedia.org/wikipedia/commons/a/a6/Panor%C3%A1mica_de_Tehuac%C3%A1n%2C_Puebla.jpg,"File:Panorámica de Tehuacán, Puebla.jpg",,2025-11-25T00:09:06.384399,2346889,93f2bc7f9420158ffb622495478496d2
wikimedia_Tehuacán_Puebla_8_1764047346.jpg,wikimedia,,Tehuacán,Puebla,18.462778,-97.393333,https://upload.wikimedia.org/wikipedia/commons/4/46/Pedestal_con_el_busto_de_Benito_Ju%C3%A1rez_en_Tehuac%C3%A1n..jpg,File:Pedestal con el busto de Benito Juárez en Tehuacán..jpg,,2025-11-25T00:09:07.588692,1124842,2b39cfcd389803a99ae8bf018d0d5ab3
wikimedia_Tehuacán_Puebla_9_1764047348.jpg,wikimedia,,Tehuacán,Puebla,18.462778,-97.393333,https://upload.wikimedia.org/wikipedia/commons/f/f7/Portales_de_Tehuac%C3%A1n%2C_Puebla_01.JPG,"File:Portales de Tehuacán, Puebla 01.JPG",,2025-11-25T00:09:09.214472,4785239,58351403d68312942d3e174c13fc8323
wikimedia_Tehuacán_Puebla_10_1764047349.jpg,wikimedia,,Tehuacán,Puebla,18.462778,-97.393333,https://upload.wikimedia.org/wikipedia/commons/9/9f/Rotonda_Tehuac%C3%A1n_Puebla%2C_M%C3%A9xico_-_panoramio.jpg,"File:Rotonda Tehuacán Puebla, México - panoramio.jpg",,2025-11-25T00:09:10.995337,6522011,5345e83220137717405374884970dd0e
wikimedia_Tehuacán_Puebla_11_1764047351.jpg,wikimedia,,Tehuacán,Puebla,18.462778,-97.393333,https://upload.wikimedia.org/wikipedia/commons/2/2f/San_Juan_Raya%2C_Puebla%2C_valle_de_Tehuac%C3%A1n-Cuicatl%C3%A1n.jpg,"File:San Juan Raya, Puebla, valle de Tehuacán-Cuicatlán.jpg",,2025-11-25T00:09:12.702331,4442108,3179424a490a2cd928e41cf8cee3af7e
wikimedia_Tehuacán_Puebla_13_1764047354.jpg,wikimedia,,Tehuacán,Puebla,18.462778,-97.393333,https://upload.wikimedia.org/wikipedia/commons/5/55/Tehuac%C3%A1n_ocupada_por_las_tropas_del_Coronel_Jolivet..jpg,File:Tehuacán ocupada por las tropas del Coronel Jolivet..jpg,,2025-11-25T00:09:14.883130,535822,c5a3af3fe017ea4c01dc8946b66d4477
wikimedia_Tehuacán_Puebla_14_1764047355.jpg,wikimedia,,Tehuacán,Puebla,18.462778,-97.393333,https://upload.wikimedia.org/wikipedia/commons/f/fb/Tehuac%C3%A1n_ocupado_por_las_tropas_del_Coronel_Jolivet..jpg,File:Tehuacán ocupado por las tropas del Coronel Jolivet..jpg,,2025-11-25T00:09:16.038071,549259,59ed8f2928aef6ff5b3660e34a392d6f
pexels_Tehuacán_Puebla_0_1764047358.jpg,pexels,,Tehuacán,Puebla,18.462778,-97.393333,https://images.pexels.com/photos/28366271/pexels-photo-28366271.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,Pexels 28366271,,2025-11-25T00:09:18.441050,173321,fb4cb27454e5cd665a2a3c7304bb6b8d
wikimedia_Orizaba_Veracruz_0_1764047359.jpg,wikimedia,,Orizaba,Veracruz,18.851944,-97.099444,https://upload.wikimedia.org/wikipedia/commons/1/14/A_tomb_in_the_night_of_the_dead_in_Orizaba%2C_Mexico_02.jpg,"File:A tomb in the night of the dead in Orizaba, Mexico 02.jpg",,2025-11-25T00:09:20.455384,1907111,99e35a73de770dc2541e06309483762b
wikimedia_Orizaba_Veracruz_1_1764047360.jpg,wikimedia,,Orizaba,Veracruz,18.851944,-97.099444,https://upload.wikimedia.org/wikipedia/commons/3/3a/Atayala_de_Cristal%2C_Orizaba_Veracruz_Mexico_2025.jpg,"File:Atayala de Cristal, Orizaba Veracruz Mexico 2025.jpg",,2025-11-25T00:09:22.262162,7591534,6761c48de417cd34f8959a3a6da09531
wikimedia_Orizaba_Veracruz_2_1764047362.jpg,wikimedia,,Orizaba,Veracruz,18.851944,-97.099444,https://upload.wikimedia.org/wikipedia/commons/a/ac/Colon_Street_Orizaba%2C_Veracruz.jpg,"File:Colon Street Orizaba, Veracruz.jpg",,2025-11-25T00:09:23.697127,3591429,feb46047710b3960ee4882b704d8562a
wikimedia_Orizaba_Veracruz_4_1764047367.jpg,wikimedia,,Orizaba,Veracruz,18.851944,-97.099444,https://upload.wikimedia.org/wikipedia/commons/7/71/Orizaba%2C_Mexico._%2825132310685%29.jpg,"File:Orizaba, Mexico. (25132310685).jpg",,2025-11-25T00:09:28.399653,8359261,473bb45c57f44cb7e7a4a26026d47e8a
wikimedia_Orizaba_Veracruz_5_1764047368.jpg,wikimedia,,Orizaba,Veracruz,18.851944,-97.099444,https://upload.wikimedia.org/wikipedia/commons/7/78/Panoramic_view_of_Orizaba%2C_Veracruz_03.jpg,"File:Panoramic view of Orizaba, Veracruz 03.jpg",,2025-11-25T00:09:29.895220,4009137,4b9006ae71934fe9a850c99cd3781894
wikimedia_Orizaba_Veracruz_6_1764047370.jpg,wikimedia,,Orizaba,Veracruz,18.851944,-97.099444,https://upload.wikimedia.org/wikipedia/commons/0/0e/Saint_John_the_Baptist_Church_in_Orizaba%2C_Mexico_05.jpg,"File:Saint John the Baptist Church in Orizaba, Mexico 05.jpg",,2025-11-25T00:09:31.233050,2450488,574367b2ce8dbadfffa7065d98ddfde5
wikimedia_Orizaba_Veracruz_7_1764047371.jpg,wikimedia,,Orizaba,Veracruz,18.851944,-97.099444,https://upload.wikimedia.org/wikipedia/commons/c/c0/Saint_John_the_Baptist_Church_in_Orizaba%2C_Mexico_06.jpg,"File:Saint John the Baptist Church in Orizaba, Mexico 06.jpg",,2025-11-25T00:09:32.518020,1639831,414b466026fe50c4d4215e7cbd3de635
wikimedia_Orizaba_Veracruz_8_1764047373.jpg,wikimedia,,Orizaba,Veracruz,18.851944,-97.099444,https://upload.wikimedia.org/wikipedia/commons/a/aa/Saint_John_the_Baptist_Church_in_Orizaba%2C_Mexico_10.jpg,"File:Saint John the Baptist Church in Orizaba, Mexico 10.jpg",,2025-11-25T00:09:33.763310,1651056,9f5994343717f5740415909dcdd9229d
wikimedia_Orizaba_Veracruz_9_1764047374.jpg,wikimedia,,Orizaba,Veracruz,18.851944,-97.099444,https://upload.wikimedia.org/wikipedia/commons/9/97/Saint_John_the_Baptist_Church_in_Orizaba%2C_Mexico_14.jpg,"File:Saint John the Baptist Church in Orizaba, Mexico 14.jpg",,2025-11-25T00:09:35.047677,1630196,01fa2910017b515f4f5f3803e9d9b1ac
wikimedia_Orizaba_Veracruz_10_1764047375.jpg,wikimedia,,Orizaba,Veracruz,18.851944,-97.099444,https://upload.wikimedia.org/wikipedia/commons/6/61/Santa_Maria_dei_Servi_Church_in_Orizaba%2C_Veracruz_07.jpg,"File:Santa Maria dei Servi Church in Orizaba, Veracruz 07.jpg",,2025-11-25T00:09:36.543587,4352403,2798a03f83e15006546fc7b088da59a3
wikimedia_Orizaba_Veracruz_11_1764047377.jpg,wikimedia,,Orizaba,Veracruz,18.851944,-97.099444,https://upload.wikimedia.org/wikipedia/commons/1/17/Tabach%C3%ADn.jpg,File:Tabachín.jpg,,2025-11-25T00:09:38.386650,5711650,3618d5769c3607788f0610f7cc7e0b27
wikimedia_Orizaba_Veracruz_12_1764047378.jpg,wikimedia,,Orizaba,Veracruz,18.851944,-97.099444,https://upload.wikimedia.org/wikipedia/commons/b/b7/Valle_de_Orizaba.jpg,File:Valle de Orizaba.jpg,,2025-11-25T00:09:40.235892,8598997,2479917b05292f100a0c0e14212d3af1
wikimedia_Orizaba_Veracruz_13_1764047380.jpg,wikimedia,,Orizaba,Veracruz,18.851944,-97.099444,https://upload.wikimedia.org/wikipedia/commons/9/9e/Washerwomen_of_Orizaba%2C_Mexico._%2825014068982%29.jpg,"File:Washerwomen of Orizaba, Mexico. (25014068982).jpg",,2025-11-25T00:09:42.082664,8095661,18246e7a2b9920d644e47948be9827f8
